2024-12-30 08:28:49,360 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:28:49,360 - lightrag - INFO - Load KV llm_response_cache with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV full_docs with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV text_chunks with 0 data
2024-12-30 08:28:50,459 - lightrag - INFO - [New Docs] inserting 38 docs
2024-12-30 08:28:51,035 - lightrag - INFO - [New Chunks] inserting 66 chunks
2024-12-30 08:28:51,036 - lightrag - INFO - Inserting 66 vectors to chunks
2024-12-30 08:28:56,951 - lightrag - INFO - [Entity Extraction]...
2024-12-30 08:41:28,696 - lightrag - INFO - Inserting 3203 vectors to entities
2024-12-30 08:42:17,440 - lightrag - INFO - Inserting 4189 vectors to relationships
2024-12-30 08:43:13,251 - lightrag - INFO - [Entity Extraction Finish]...
2024-12-30 08:43:13,251 - lightrag - INFO - [Upsert Finish]...
2024-12-30 08:43:13,672 - lightrag - INFO - Writing graph with 3753 nodes, 4189 edges
2024-12-30 08:43:41,846 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:43:41,858 - lightrag - INFO - Load KV llm_response_cache with 198 data
2024-12-30 08:43:41,861 - lightrag - INFO - Load KV full_docs with 38 data
2024-12-30 08:43:41,863 - lightrag - INFO - Load KV text_chunks with 66 data
2024-12-30 08:43:42,200 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-01-20 08:57:00,859 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 08:57:01,004 - lightrag - INFO - Global query uses 13 entites, 120 relations, 2 text units
2025-01-20 08:57:10,719 - lightrag - INFO - Local query uses 1380 entites, 268 relations, 0 text units
2025-01-20 08:57:10,931 - lightrag - INFO - Global query uses 2 entites, 180 relations, 0 text units
2025-01-20 08:57:36,997 - lightrag - INFO - Local query uses 2520 entites, 273 relations, 0 text units
2025-01-20 08:57:37,143 - lightrag - INFO - Global query uses 2 entites, 120 relations, 0 text units
2025-01-20 08:58:09,166 - lightrag - INFO - Local query uses 480 entites, 278 relations, 0 text units
2025-01-20 08:58:09,339 - lightrag - INFO - Global query uses 72 entites, 120 relations, 0 text units
2025-01-20 08:58:24,476 - lightrag - INFO - Local query uses 60 entites, 182 relations, 0 text units
2025-01-20 08:58:24,634 - lightrag - INFO - Global query uses 21 entites, 120 relations, 0 text units
2025-01-20 08:58:31,819 - lightrag - INFO - Local query uses 60 entites, 97 relations, 0 text units
2025-01-20 08:58:32,103 - lightrag - INFO - Global query uses 72 entites, 180 relations, 0 text units
2025-01-20 08:58:42,153 - lightrag - INFO - Local query uses 300 entites, 237 relations, 0 text units
2025-01-20 08:58:42,374 - lightrag - INFO - Global query uses 14 entites, 180 relations, 1 text units
2025-01-20 08:58:53,234 - lightrag - INFO - Local query uses 180 entites, 255 relations, 1 text units
2025-01-20 08:58:53,477 - lightrag - INFO - Global query uses 14 entites, 180 relations, 3 text units
2025-01-20 08:59:11,350 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 08:59:11,611 - lightrag - INFO - Global query uses 15 entites, 180 relations, 1 text units
2025-01-20 08:59:19,728 - lightrag - INFO - Local query uses 120 entites, 224 relations, 1 text units
2025-01-20 08:59:19,888 - lightrag - INFO - Global query uses 18 entites, 120 relations, 0 text units
2025-01-20 08:59:30,761 - lightrag - INFO - Local query uses 360 entites, 262 relations, 0 text units
2025-01-20 08:59:30,989 - lightrag - INFO - Global query uses 1 entites, 180 relations, 1 text units
2025-01-20 08:59:44,950 - lightrag - INFO - Local query uses 360 entites, 246 relations, 0 text units
2025-01-20 08:59:45,120 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 08:59:55,199 - lightrag - INFO - Local query uses 60 entites, 98 relations, 3 text units
2025-01-20 08:59:55,348 - lightrag - INFO - Global query uses 19 entites, 120 relations, 2 text units
2025-01-20 09:00:06,629 - lightrag - INFO - Local query uses 360 entites, 222 relations, 1 text units
2025-01-20 09:00:06,796 - lightrag - INFO - Global query uses 77 entites, 120 relations, 0 text units
2025-01-20 09:00:18,420 - lightrag - INFO - Local query uses 60 entites, 173 relations, 0 text units
2025-01-20 09:00:18,584 - lightrag - INFO - Global query uses 21 entites, 120 relations, 1 text units
2025-01-20 09:00:26,243 - lightrag - INFO - Local query uses 300 entites, 278 relations, 2 text units
2025-01-20 09:00:26,494 - lightrag - INFO - Global query uses 6 entites, 180 relations, 0 text units
2025-01-20 09:00:42,428 - lightrag - INFO - Local query uses 60 entites, 114 relations, 0 text units
2025-01-20 09:00:42,591 - lightrag - INFO - Global query uses 20 entites, 120 relations, 1 text units
2025-01-20 09:00:50,392 - lightrag - INFO - Local query uses 120 entites, 101 relations, 0 text units
2025-01-20 09:00:50,534 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 09:00:56,787 - lightrag - INFO - Local query uses 360 entites, 228 relations, 0 text units
2025-01-20 09:00:56,916 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 09:01:12,330 - lightrag - INFO - Local query uses 360 entites, 252 relations, 2 text units
2025-01-20 09:01:12,485 - lightrag - INFO - Global query uses 12 entites, 120 relations, 1 text units
2025-01-20 09:01:27,336 - lightrag - INFO - Local query uses 180 entites, 256 relations, 0 text units
2025-01-20 09:01:27,500 - lightrag - INFO - Global query uses 10 entites, 120 relations, 1 text units
2025-01-20 09:01:37,282 - lightrag - INFO - Local query uses 60 entites, 112 relations, 2 text units
2025-01-20 09:01:37,509 - lightrag - INFO - Global query uses 12 entites, 120 relations, 0 text units
2025-01-20 09:01:43,779 - lightrag - INFO - Local query uses 180 entites, 254 relations, 0 text units
2025-01-20 09:01:44,029 - lightrag - INFO - Global query uses 14 entites, 180 relations, 0 text units
2025-01-20 09:01:54,777 - lightrag - INFO - Local query uses 60 entites, 76 relations, 1 text units
2025-01-20 09:01:55,030 - lightrag - INFO - Global query uses 3 entites, 180 relations, 1 text units
2025-01-20 09:02:07,649 - lightrag - INFO - Local query uses 1140 entites, 253 relations, 0 text units
2025-01-20 09:02:07,898 - lightrag - INFO - Global query uses 7 entites, 120 relations, 0 text units
2025-01-20 09:02:26,496 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 09:02:26,671 - lightrag - INFO - Global query uses 17 entites, 120 relations, 1 text units
2025-01-20 09:02:36,265 - lightrag - INFO - Local query uses 120 entites, 257 relations, 0 text units
2025-01-20 09:02:36,405 - lightrag - INFO - Global query uses 16 entites, 120 relations, 0 text units
2025-01-20 09:02:45,718 - lightrag - INFO - Local query uses 180 entites, 230 relations, 1 text units
2025-01-20 09:02:45,959 - lightrag - INFO - Global query uses 6 entites, 180 relations, 0 text units
2025-01-20 09:02:59,393 - lightrag - INFO - Local query uses 300 entites, 188 relations, 0 text units
2025-01-20 09:02:59,817 - lightrag - INFO - Global query uses 19 entites, 240 relations, 0 text units
2025-01-20 09:03:08,995 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 09:03:09,165 - lightrag - INFO - Global query uses 18 entites, 120 relations, 0 text units
2025-01-20 09:03:16,726 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 09:03:16,891 - lightrag - INFO - Global query uses 17 entites, 120 relations, 0 text units
2025-01-20 09:03:25,162 - lightrag - INFO - Local query uses 540 entites, 238 relations, 1 text units
2025-01-20 09:03:25,374 - lightrag - INFO - Global query uses 13 entites, 180 relations, 1 text units
2025-01-20 09:03:44,558 - lightrag - INFO - Local query uses 600 entites, 280 relations, 0 text units
2025-01-20 09:03:44,827 - lightrag - INFO - Global query uses 14 entites, 180 relations, 0 text units
2025-01-20 09:03:58,799 - lightrag - INFO - Local query uses 900 entites, 230 relations, 1 text units
2025-01-20 09:03:58,965 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 09:04:23,093 - lightrag - INFO - Local query uses 2880 entites, 227 relations, 1 text units
2025-01-20 09:04:23,311 - lightrag - INFO - Global query uses 6 entites, 180 relations, 1 text units
2025-01-20 09:13:07,918 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-01-20 09:13:07,929 - lightrag - INFO - Load KV llm_response_cache with 514 data
2025-01-20 09:13:07,932 - lightrag - INFO - Load KV full_docs with 38 data
2025-01-20 09:13:07,935 - lightrag - INFO - Load KV text_chunks with 66 data
2025-01-20 09:13:08,230 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-01-20 09:13:08,508 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-01-20 09:13:08,519 - lightrag - INFO - Load KV llm_response_cache with 514 data
2025-01-20 09:13:08,521 - lightrag - INFO - Load KV full_docs with 38 data
2025-01-20 09:13:08,524 - lightrag - INFO - Load KV text_chunks with 66 data
2025-01-20 09:13:08,830 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-01-20 09:13:57,275 - lightrag - INFO - Local query uses 180 entites, 235 relations, 3 text units
2025-01-20 09:13:57,429 - lightrag - INFO - Global query uses 16 entites, 120 relations, 0 text units
2025-01-20 09:14:14,875 - lightrag - INFO - Local query uses 300 entites, 263 relations, 1 text units
2025-01-20 09:14:15,033 - lightrag - INFO - Global query uses 11 entites, 120 relations, 0 text units
2025-01-20 09:14:29,078 - lightrag - INFO - Local query uses 480 entites, 260 relations, 0 text units
2025-01-20 09:14:29,318 - lightrag - INFO - Global query uses 10 entites, 180 relations, 3 text units
2025-01-20 09:14:32,457 - lightrag - INFO - Local query uses 60 entites, 89 relations, 0 text units
2025-01-20 09:14:32,635 - lightrag - INFO - Global query uses 17 entites, 120 relations, 1 text units
2025-01-20 09:14:38,818 - lightrag - INFO - Local query uses 120 entites, 232 relations, 1 text units
2025-01-20 09:14:38,980 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 09:14:50,378 - lightrag - INFO - Local query uses 120 entites, 258 relations, 0 text units
2025-01-20 09:14:50,489 - lightrag - INFO - Global query uses 9 entites, 60 relations, 2 text units
2025-01-20 09:15:02,135 - lightrag - INFO - Local query uses 60 entites, 92 relations, 0 text units
2025-01-20 09:15:02,357 - lightrag - INFO - Global query uses 4 entites, 180 relations, 1 text units
2025-01-20 09:15:11,775 - lightrag - INFO - Local query uses 60 entites, 78 relations, 1 text units
2025-01-20 09:15:11,911 - lightrag - INFO - Global query uses 4 entites, 120 relations, 1 text units
2025-01-20 09:15:19,375 - lightrag - INFO - Local query uses 120 entites, 217 relations, 0 text units
2025-01-20 09:15:19,460 - lightrag - INFO - Global query uses 19 entites, 60 relations, 0 text units
2025-01-20 09:15:28,137 - lightrag - INFO - Local query uses 60 entites, 78 relations, 1 text units
2025-01-20 09:15:28,228 - lightrag - INFO - Global query uses 16 entites, 60 relations, 2 text units
2025-01-20 09:15:34,748 - lightrag - INFO - Local query uses 240 entites, 231 relations, 1 text units
2025-01-20 09:15:35,007 - lightrag - INFO - Global query uses 15 entites, 180 relations, 0 text units
2025-01-20 09:15:46,423 - lightrag - INFO - Local query uses 180 entites, 237 relations, 1 text units
2025-01-20 09:15:46,512 - lightrag - INFO - Global query uses 22 entites, 60 relations, 0 text units
2025-01-20 09:16:00,723 - lightrag - INFO - Local query uses 360 entites, 247 relations, 0 text units
2025-01-20 09:16:00,859 - lightrag - INFO - Global query uses 20 entites, 120 relations, 2 text units
2025-01-20 09:16:18,443 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-01-20 09:16:18,609 - lightrag - INFO - Global query uses 20 entites, 120 relations, 2 text units
2025-01-20 09:19:54,866 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-01-20 09:19:54,877 - lightrag - INFO - Load KV llm_response_cache with 542 data
2025-01-20 09:19:54,880 - lightrag - INFO - Load KV full_docs with 38 data
2025-01-20 09:19:54,883 - lightrag - INFO - Load KV text_chunks with 66 data
2025-01-20 09:19:55,193 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-01-20 09:19:55,469 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-01-20 09:19:55,480 - lightrag - INFO - Load KV llm_response_cache with 542 data
2025-01-20 09:19:55,482 - lightrag - INFO - Load KV full_docs with 38 data
2025-01-20 09:19:55,485 - lightrag - INFO - Load KV text_chunks with 66 data
2025-01-20 09:19:55,786 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-01-20 09:19:57,297 - lightrag - INFO - Local query uses 180 entites, 235 relations, 3 text units
2025-01-20 09:19:57,419 - lightrag - INFO - Global query uses 16 entites, 120 relations, 0 text units
2025-01-20 09:19:57,989 - lightrag - INFO - Local query uses 300 entites, 263 relations, 1 text units
2025-01-20 09:19:58,144 - lightrag - INFO - Global query uses 11 entites, 120 relations, 0 text units
2025-01-20 09:19:59,128 - lightrag - INFO - Local query uses 480 entites, 260 relations, 0 text units
2025-01-20 09:19:59,336 - lightrag - INFO - Global query uses 10 entites, 180 relations, 3 text units
2025-01-20 09:19:59,791 - lightrag - INFO - Local query uses 60 entites, 89 relations, 0 text units
2025-01-20 09:19:59,955 - lightrag - INFO - Global query uses 17 entites, 120 relations, 1 text units
2025-01-20 09:20:00,519 - lightrag - INFO - Local query uses 120 entites, 232 relations, 1 text units
2025-01-20 09:20:00,694 - lightrag - INFO - Global query uses 1 entites, 120 relations, 1 text units
2025-01-20 09:20:01,056 - lightrag - INFO - Local query uses 120 entites, 258 relations, 0 text units
2025-01-20 09:20:01,155 - lightrag - INFO - Global query uses 9 entites, 60 relations, 2 text units
2025-01-20 09:20:01,587 - lightrag - INFO - Local query uses 60 entites, 92 relations, 0 text units
2025-01-20 09:20:01,819 - lightrag - INFO - Global query uses 4 entites, 180 relations, 1 text units
2025-01-20 09:20:02,178 - lightrag - INFO - Local query uses 60 entites, 78 relations, 1 text units
2025-01-20 09:20:02,469 - lightrag - INFO - Global query uses 4 entites, 120 relations, 1 text units
2025-01-20 09:20:02,823 - lightrag - INFO - Local query uses 120 entites, 217 relations, 0 text units
2025-01-20 09:20:02,905 - lightrag - INFO - Global query uses 19 entites, 60 relations, 0 text units
2025-01-20 09:20:03,363 - lightrag - INFO - Local query uses 60 entites, 78 relations, 1 text units
2025-01-20 09:20:03,429 - lightrag - INFO - Global query uses 16 entites, 60 relations, 2 text units
2025-01-20 09:20:04,068 - lightrag - INFO - Local query uses 240 entites, 231 relations, 1 text units
2025-01-20 09:20:04,252 - lightrag - INFO - Global query uses 15 entites, 180 relations, 0 text units
2025-01-20 09:20:04,740 - lightrag - INFO - Local query uses 180 entites, 237 relations, 1 text units
2025-01-20 09:20:04,870 - lightrag - INFO - Global query uses 22 entites, 60 relations, 0 text units
2025-01-20 09:20:05,784 - lightrag - INFO - Local query uses 360 entites, 247 relations, 0 text units
2025-01-20 09:20:05,943 - lightrag - INFO - Global query uses 20 entites, 120 relations, 2 text units
2025-01-20 09:20:06,481 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-01-20 09:20:06,658 - lightrag - INFO - Global query uses 20 entites, 120 relations, 2 text units
2025-01-20 09:20:09,304 - lightrag - INFO - Local query uses 600 entites, 250 relations, 0 text units
2025-01-20 09:20:09,538 - lightrag - INFO - Global query uses 14 entites, 180 relations, 1 text units
2025-01-20 09:20:12,483 - lightrag - INFO - Local query uses 180 entites, 240 relations, 0 text units
2025-01-20 09:20:12,567 - lightrag - INFO - Global query uses 16 entites, 60 relations, 0 text units
2025-01-20 09:20:25,580 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 09:20:25,744 - lightrag - INFO - Global query uses 11 entites, 120 relations, 0 text units
2025-01-20 09:20:34,158 - lightrag - INFO - Local query uses 120 entites, 159 relations, 0 text units
2025-01-20 09:20:34,321 - lightrag - INFO - Global query uses 11 entites, 120 relations, 1 text units
2025-01-20 09:20:43,017 - lightrag - INFO - Local query uses 180 entites, 238 relations, 0 text units
2025-01-20 09:20:43,228 - lightrag - INFO - Global query uses 14 entites, 180 relations, 0 text units
2025-01-20 09:20:57,112 - lightrag - INFO - Local query uses 240 entites, 249 relations, 1 text units
2025-01-20 09:20:57,202 - lightrag - INFO - Global query uses 3 entites, 60 relations, 0 text units
2025-01-20 09:21:15,046 - lightrag - INFO - Local query uses 1560 entites, 258 relations, 0 text units
2025-01-20 09:21:15,319 - lightrag - INFO - Global query uses 21 entites, 120 relations, 2 text units
2025-01-20 09:21:18,632 - lightrag - INFO - Local query uses 120 entites, 260 relations, 0 text units
2025-01-20 09:21:18,805 - lightrag - INFO - Global query uses 16 entites, 120 relations, 0 text units
2025-01-20 09:21:30,394 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-01-20 09:21:30,565 - lightrag - INFO - Global query uses 5 entites, 120 relations, 1 text units
2025-01-20 09:21:41,105 - lightrag - INFO - Local query uses 120 entites, 251 relations, 0 text units
2025-01-20 09:21:41,294 - lightrag - INFO - Global query uses 13 entites, 120 relations, 0 text units
2025-01-20 09:21:53,197 - lightrag - INFO - Local query uses 180 entites, 252 relations, 1 text units
2025-01-20 09:21:53,352 - lightrag - INFO - Global query uses 4 entites, 120 relations, 1 text units
2025-01-20 09:22:12,049 - lightrag - INFO - Local query uses 2580 entites, 271 relations, 0 text units
2025-01-20 09:22:12,272 - lightrag - INFO - Global query uses 3 entites, 180 relations, 0 text units
2025-01-20 09:22:15,783 - lightrag - INFO - Local query uses 480 entites, 278 relations, 0 text units
2025-01-20 09:22:15,913 - lightrag - INFO - Global query uses 75 entites, 60 relations, 0 text units
2025-01-20 09:22:31,859 - lightrag - INFO - Local query uses 60 entites, 156 relations, 0 text units
2025-01-20 09:22:32,022 - lightrag - INFO - Global query uses 17 entites, 120 relations, 1 text units
2025-01-20 09:22:41,004 - lightrag - INFO - Local query uses 540 entites, 252 relations, 2 text units
2025-01-20 09:22:41,137 - lightrag - INFO - Global query uses 72 entites, 120 relations, 0 text units
2025-01-20 09:22:46,428 - lightrag - INFO - Local query uses 120 entites, 255 relations, 1 text units
2025-01-20 09:22:46,594 - lightrag - INFO - Global query uses 7 entites, 120 relations, 1 text units
2025-01-20 09:23:05,647 - lightrag - INFO - Local query uses 120 entites, 252 relations, 1 text units
2025-01-20 09:23:05,891 - lightrag - INFO - Global query uses 4 entites, 180 relations, 1 text units
2025-01-20 09:23:09,552 - lightrag - INFO - Local query uses 120 entites, 255 relations, 1 text units
2025-01-20 09:23:09,794 - lightrag - INFO - Global query uses 15 entites, 180 relations, 1 text units
2025-01-20 09:23:26,738 - lightrag - INFO - Local query uses 120 entites, 224 relations, 1 text units
2025-01-20 09:23:26,897 - lightrag - INFO - Global query uses 12 entites, 120 relations, 0 text units
